depth,Att0,Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,Att34,Att35
148.8365,1.105809,1.131205,1.077408,1.2502,1.219021,1.16267,1.154585,1.203486,1.148323,1.121314,1.074156,0.995867,0.970877,1.09064,1.195211,1.196562,1.153664,1.164552,1.326271,1.270749,1.257414,1.159299,1.11403,1.079981,1.034007,1.093794,1.352866,1.43174,1.463665,1.448584,1.485351,1.548695,1.459644,1.254758,1.096579,1.035082
148.8746,1.028584,1.10574,1.126139,1.172667,1.219238,1.219904,1.200052,1.150838,1.136603,1.082839,1.019855,0.964445,0.972946,1.060651,1.107884,1.08053,1.085151,1.150013,1.212644,1.20602,1.163972,1.127372,1.123033,1.110441,1.09054,1.083582,1.301753,1.506913,1.542031,1.584387,1.602684,1.613088,1.462664,1.136087,1.028148,1.00701
148.9127,1.028584,1.10574,1.126139,1.172667,1.219238,1.219904,1.200052,1.150838,1.136603,1.082839,1.019855,0.964445,0.972946,1.060651,1.107884,1.08053,1.085151,1.150013,1.212644,1.20602,1.163972,1.127372,1.123033,1.110441,1.09054,1.083582,1.301753,1.506913,1.542031,1.584387,1.602684,1.613088,1.462664,1.136087,1.028148,1.00701
148.9508,0.941165,0.959531,0.977339,1.048428,1.18111,1.222422,1.111354,1.132474,1.182724,1.086001,0.902304,0.828372,1.024034,1.126183,1.152146,1.173696,1.241655,1.203002,1.226889,1.258664,1.351638,1.219552,1.178105,1.121758,1.174281,1.14591,1.332747,1.376297,1.321902,1.36744,1.412853,1.402878,1.407161,1.158096,1.032651,0.951843
148.9888,0.941165,0.959531,0.977339,1.048428,1.18111,1.222422,1.111354,1.132474,1.182724,1.086001,0.902304,0.828372,1.024034,1.126183,1.152146,1.173696,1.241655,1.203002,1.226889,1.258664,1.351638,1.219552,1.178105,1.121758,1.174281,1.14591,1.332747,1.376297,1.321902,1.36744,1.412853,1.402878,1.407161,1.158096,1.032651,0.951843
149.027,0.941165,0.959531,0.977339,1.048428,1.18111,1.222422,1.111354,1.132474,1.182724,1.086001,0.902304,0.828372,1.024034,1.126183,1.152146,1.173696,1.241655,1.203002,1.226889,1.258664,1.351638,1.219552,1.178105,1.121758,1.174281,1.14591,1.332747,1.376297,1.321902,1.36744,1.412853,1.402878,1.407161,1.158096,1.032651,0.951843
149.065,1.174245,1.104016,1.080388,1.205965,1.198636,1.192088,1.107593,1.078804,1.04709,0.976655,0.891607,0.911087,0.960244,1.010948,1.116063,1.181149,1.19044,1.22401,1.278355,1.32617,1.315609,1.217169,1.21403,1.240649,1.187412,1.138863,1.260422,1.393869,1.577649,1.565552,1.573017,1.626347,1.469549,1.218468,1.317664,1.162527
149.1032,1.174245,1.104016,1.080388,1.205965,1.198636,1.192088,1.107593,1.078804,1.04709,0.976655,0.891607,0.911087,0.960244,1.010948,1.116063,1.181149,1.19044,1.22401,1.278355,1.32617,1.315609,1.217169,1.21403,1.240649,1.187412,1.138863,1.260422,1.393869,1.577649,1.565552,1.573017,1.626347,1.469549,1.218468,1.317664,1.162527
149.1413,1.147757,1.074354,1.271513,1.084311,1.160481,1.396955,1.353054,1.389465,1.187769,1.351931,1.534444,1.488409,1.283371,1.045139,1.09979,0.819513,0.682441,0.522029,0.730449,0.799393,0.878398,0.868448,1.031629,1.034536,1.124315,1.151155,1.139369,1.081212,1.141546,1.202543,1.265063,1.23829,1.226637,1.153979,1.148099,1.115783
149.1794,1.147757,1.074354,1.271513,1.084311,1.160481,1.396955,1.353054,1.389465,1.187769,1.351931,1.534444,1.488409,1.283371,1.045139,1.09979,0.819513,0.682441,0.522029,0.730449,0.799393,0.878398,0.868448,1.031629,1.034536,1.124315,1.151155,1.139369,1.081212,1.141546,1.202543,1.265063,1.23829,1.226637,1.153979,1.148099,1.115783
149.2175,-0.3828,-0.332,-0.023,0.032,0.282,0.518,0.71,0.698,0.282,0.639,1.115,1.488409,1.203454,0.963182,0.728994,0.726942,0.820092,0.732845,0.781568,0.293931,0.206127,0.132946,0.245075,0.218882,0.362064,0.341098,0.357607,0.402997,0.691802,1.202543,1.265063,1.23829,1.226637,1.153979,1.148099,1.115783
149.2556,-0.3828,-0.332,-0.023,0.032,0.282,0.518,0.71,0.698,0.282,0.639,1.115,1.488409,1.203454,0.963182,0.728994,0.726942,0.820092,0.732845,0.781568,0.293931,0.206127,0.132946,0.245075,0.218882,0.362064,0.341098,0.357607,0.402997,0.691802,1.202543,1.265063,1.23829,1.226637,1.153979,1.148099,1.115783
149.2937,-0.3828,-0.332,-0.023,0.032,0.282,0.518,0.71,0.698,0.282,0.639,1.115,1.488409,1.203454,0.963182,0.728994,0.726942,0.820092,0.732845,0.781568,0.293931,0.206127,0.132946,0.245075,0.218882,0.362064,0.341098,0.357607,0.402997,0.691802,1.202543,1.265063,1.23829,1.226637,1.153979,1.148099,1.115783
149.3318,1.987254,2.078487,1.92053,2.021996,1.995975,2.094353,2.348107,2.49382,2.508042,2.579046,2.833838,3.167792,3.301776,3.218907,3.318756,3.341543,3.157884,3.112447,1.356515,1.422697,1.357248,1.287702,1.374965,1.482453,1.630747,1.643974,1.744974,1.687256,1.634161,1.640567,1.737521,1.762739,1.805896,1.824144,1.84543,1.988918
149.3699,1.987254,2.078487,1.92053,2.021996,1.995975,2.094353,2.348107,2.49382,2.508042,2.579046,2.833838,3.167792,3.301776,3.218907,3.318756,3.341543,3.157884,3.112447,1.356515,1.422697,1.357248,1.287702,1.374965,1.482453,1.630747,1.643974,1.744974,1.687256,1.634161,1.640567,1.737521,1.762739,1.805896,1.824144,1.84543,1.988918
149.408,1.077333,1.096336,0.982589,0.996353,1.013677,1.084213,0.994825,0.927925,1.035871,1.191056,1.09055,1.115731,1.276784,1.005538,1.055669,1.128126,1.091858,1.114508,1.2149,1.235694,1.213418,1.076869,1.078445,1.190271,1.142082,1.134896,1.159203,1.135527,1.243273,1.333949,1.248885,1.25679,1.219397,1.234511,1.184132,1.198228
149.4461,1.077333,1.096336,0.982589,0.996353,1.013677,1.084213,0.994825,0.927925,1.035871,1.191056,1.09055,1.115731,1.276784,1.005538,1.055669,1.128126,1.091858,1.114508,1.2149,1.235694,1.213418,1.076869,1.078445,1.190271,1.142082,1.134896,1.159203,1.135527,1.243273,1.333949,1.248885,1.25679,1.219397,1.234511,1.184132,1.198228
149.4841,1.077333,1.096336,0.982589,0.996353,1.013677,1.084213,0.994825,0.927925,1.035871,1.191056,1.09055,1.115731,1.276784,1.005538,1.055669,1.128126,1.091858,1.114508,1.2149,1.235694,1.213418,1.076869,1.078445,1.190271,1.142082,1.134896,1.159203,1.135527,1.243273,1.333949,1.248885,1.25679,1.219397,1.234511,1.184132,1.198228
149.5223,1.012257,0.992777,1.102331,1.11865,1.087793,1.196317,1.202147,1.205997,1.269407,1.276337,1.280775,1.279,1.341633,1.326232,1.400468,1.352558,1.255555,1.308455,1.270816,1.289,1.304045,1.13908,1.120815,1.145319,1.160616,1.085584,1.105973,1.140265,1.250006,1.099481,1.100018,1.143329,1.061085,1.029689,1.013013,1.121702
149.5603,1.012257,0.992777,1.102331,1.11865,1.087793,1.196317,1.202147,1.205997,1.269407,1.276337,1.280775,1.279,1.341633,1.326232,1.400468,1.352558,1.255555,1.308455,1.270816,1.289,1.304045,1.13908,1.120815,1.145319,1.160616,1.085584,1.105973,1.140265,1.250006,1.099481,1.100018,1.143329,1.061085,1.029689,1.013013,1.121702
149.5985,0.988042,1.031698,0.946685,0.954155,0.975077,1.1541,1.150793,1.181722,1.280154,1.32668,1.305776,1.273169,1.362512,1.221584,1.187871,1.153641,1.184339,1.241573,1.135098,1.023546,0.922784,0.886782,0.809403,1.023567,1.106816,1.060483,1.012195,1.092915,1.100938,1.136157,1.133223,1.147852,1.133338,1.011734,1.105336,1.041587
149.6366,0.988042,1.031698,0.946685,0.954155,0.975077,1.1541,1.150793,1.181722,1.280154,1.32668,1.305776,1.273169,1.362512,1.221584,1.187871,1.153641,1.184339,1.241573,1.135098,1.023546,0.922784,0.886782,0.809403,1.023567,1.106816,1.060483,1.012195,1.092915,1.100938,1.136157,1.133223,1.147852,1.133338,1.011734,1.105336,1.041587
149.6747,0.988042,1.031698,0.946685,0.954155,0.975077,1.1541,1.150793,1.181722,1.280154,1.32668,1.305776,1.273169,1.362512,1.221584,1.187871,1.153641,1.184339,1.241573,1.135098,1.023546,0.922784,0.886782,0.809403,1.023567,1.106816,1.060483,1.012195,1.092915,1.100938,1.136157,1.133223,1.147852,1.133338,1.011734,1.105336,1.041587
149.7128,1.024869,0.99459,1.025209,0.9301,1.05287,1.052227,1.064104,1.087201,1.217667,1.217281,1.311434,1.376972,1.39014,1.224982,1.192691,1.220328,1.177871,1.000198,0.963743,1.008268,0.985506,0.99676,0.991043,1.058215,1.060995,1.053169,1.019012,1.007309,1.300087,1.308727,1.142637,1.119343,1.105684,1.00659,0.96655,0.964187
149.7509,1.024869,0.99459,1.025209,0.9301,1.05287,1.052227,1.064104,1.087201,1.217667,1.217281,1.311434,1.376972,1.39014,1.224982,1.192691,1.220328,1.177871,1.000198,0.963743,1.008268,0.985506,0.99676,0.991043,1.058215,1.060995,1.053169,1.019012,1.007309,1.300087,1.308727,1.142637,1.119343,1.105684,1.00659,0.96655,0.964187
149.789,1.061721,1.023604,1.05782,1.061325,1.121733,1.196255,1.153946,1.123985,1.206894,1.301342,1.344802,1.267379,1.236902,1.152609,1.155522,1.087048,1.169352,1.070654,1.086133,1.122013,1.168325,1.119612,1.0656,1.175968,1.030441,1.022029,1.046284,1.168273,1.30275,1.23398,1.049438,1.149434,1.171076,1.107419,1.050165,0.971075
149.8271,1.061721,1.023604,1.05782,1.061325,1.121733,1.196255,1.153946,1.123985,1.206894,1.301342,1.344802,1.267379,1.236902,1.152609,1.155522,1.087048,1.169352,1.070654,1.086133,1.122013,1.168325,1.119612,1.0656,1.175968,1.030441,1.022029,1.046284,1.168273,1.30275,1.23398,1.049438,1.149434,1.171076,1.107419,1.050165,0.971075
149.8652,1.061721,1.023604,1.05782,1.061325,1.121733,1.196255,1.153946,1.123985,1.206894,1.301342,1.344802,1.267379,1.236902,1.152609,1.155522,1.087048,1.169352,1.070654,1.086133,1.122013,1.168325,1.119612,1.0656,1.175968,1.030441,1.022029,1.046284,1.168273,1.30275,1.23398,1.049438,1.149434,1.171076,1.107419,1.050165,0.971075
149.9033,0.994403,1.091264,1.11422,1.081963,1.173013,1.342303,1.162709,1.013801,1.077934,1.114501,1.180258,1.1721,1.15082,1.078495,1.05668,0.996603,0.968039,1.068572,1.108358,1.127815,1.180089,1.105717,1.074692,1.101851,1.10451,1.107319,1.38742,1.655895,1.713619,1.485542,1.353206,1.397269,1.311925,1.121375,1.085897,1.041142
149.9414,0.994403,1.091264,1.11422,1.081963,1.173013,1.342303,1.162709,1.013801,1.077934,1.114501,1.180258,1.1721,1.15082,1.078495,1.05668,0.996603,0.968039,1.068572,1.108358,1.127815,1.180089,1.105717,1.074692,1.101851,1.10451,1.107319,1.38742,1.655895,1.713619,1.485542,1.353206,1.397269,1.311925,1.121375,1.085897,1.041142
149.9794,0.979507,1.136792,1.189058,1.20799,1.31293,1.354705,1.208912,1.070595,1.0476,1.099991,1.124722,1.223092,1.234723,1.16081,1.143182,1.109145,1.122351,1.112606,1.107748,1.139627,1.211381,1.089208,1.103623,1.11899,1.086059,1.184228,1.354865,1.4527,1.506854,1.432137,1.324236,1.204879,1.140664,1.104916,1.113917,0.887225
150.0176,0.979507,1.136792,1.189058,1.20799,1.31293,1.354705,1.208912,1.070595,1.0476,1.099991,1.124722,1.223092,1.234723,1.16081,1.143182,1.109145,1.122351,1.112606,1.107748,1.139627,1.211381,1.089208,1.103623,1.11899,1.086059,1.184228,1.354865,1.4527,1.506854,1.432137,1.324236,1.204879,1.140664,1.104916,1.113917,0.887225
150.0556,0.979507,1.136792,1.189058,1.20799,1.31293,1.354705,1.208912,1.070595,1.0476,1.099991,1.124722,1.223092,1.234723,1.16081,1.143182,1.109145,1.122351,1.112606,1.107748,1.139627,1.211381,1.089208,1.103623,1.11899,1.086059,1.184228,1.354865,1.4527,1.506854,1.432137,1.324236,1.204879,1.140664,1.104916,1.113917,0.887225
150.0938,1.018761,1.169354,1.104505,1.132798,1.320843,1.293151,1.2142,1.15656,1.05055,1.121011,1.137634,1.21598,1.265215,1.213401,1.200433,1.170361,1.039424,1.056967,1.106558,1.18157,1.203999,1.141579,1.108501,1.1529,1.151089,1.171396,1.333091,1.453645,1.524581,1.375581,1.122812,1.152229,1.171698,1.158655,1.131343,0.945902
150.1319,1.018761,1.169354,1.104505,1.132798,1.320843,1.293151,1.2142,1.15656,1.05055,1.121011,1.137634,1.21598,1.265215,1.213401,1.200433,1.170361,1.039424,1.056967,1.106558,1.18157,1.203999,1.141579,1.108501,1.1529,1.151089,1.171396,1.333091,1.453645,1.524581,1.375581,1.122812,1.152229,1.171698,1.158655,1.131343,0.945902
150.17,1.142171,1.208156,1.212158,1.127592,1.245181,1.311491,1.287009,1.21751,1.134374,1.199176,1.104942,1.204282,1.275596,1.158291,1.170136,1.097029,1.106712,1.184983,1.189873,1.112943,1.088297,1.042913,0.934588,1.048524,1.059983,1.059995,1.244372,1.311379,1.431404,1.40143,1.480527,1.566137,1.362314,1.252935,1.184261,1.081201
150.2081,1.142171,1.208156,1.212158,1.127592,1.245181,1.311491,1.287009,1.21751,1.134374,1.199176,1.104942,1.204282,1.275596,1.158291,1.170136,1.097029,1.106712,1.184983,1.189873,1.112943,1.088297,1.042913,0.934588,1.048524,1.059983,1.059995,1.244372,1.311379,1.431404,1.40143,1.480527,1.566137,1.362314,1.252935,1.184261,1.081201
150.2462,1.142171,1.208156,1.212158,1.127592,1.245181,1.311491,1.287009,1.21751,1.134374,1.199176,1.104942,1.204282,1.275596,1.158291,1.170136,1.097029,1.106712,1.184983,1.189873,1.112943,1.088297,1.042913,0.934588,1.048524,1.059983,1.059995,1.244372,1.311379,1.431404,1.40143,1.480527,1.566137,1.362314,1.252935,1.184261,1.081201
150.2843,1.264159,1.112351,1.122451,1.236016,1.321207,1.328196,1.305645,1.279599,1.257788,1.274039,1.200862,1.251285,1.262224,1.132143,1.172984,1.1294,1.079737,1.12666,1.148197,1.106542,1.073139,1.027912,1.002845,1.094536,1.122958,1.109118,1.270323,1.341747,1.359713,1.282072,1.388739,1.397377,1.259954,1.288294,1.319072,1.183368
150.3224,1.264159,1.112351,1.122451,1.236016,1.321207,1.328196,1.305645,1.279599,1.257788,1.274039,1.200862,1.251285,1.262224,1.132143,1.172984,1.1294,1.079737,1.12666,1.148197,1.106542,1.073139,1.027912,1.002845,1.094536,1.122958,1.109118,1.270323,1.341747,1.359713,1.282072,1.388739,1.397377,1.259954,1.288294,1.319072,1.183368
150.3605,1.164027,1.14875,1.270526,1.139631,1.287928,1.351116,1.176408,1.105517,1.133032,1.179944,1.113728,1.215927,1.292378,1.207251,1.186545,1.088167,1.091221,1.103491,1.116934,1.163824,1.145656,1.080544,1.020218,1.072953,1.099454,1.252219,1.574613,1.52908,1.69319,1.693421,1.615069,1.582692,1.553426,1.446235,1.30163,1.193584
150.3986,1.164027,1.14875,1.270526,1.139631,1.287928,1.351116,1.176408,1.105517,1.133032,1.179944,1.113728,1.215927,1.292378,1.207251,1.186545,1.088167,1.091221,1.103491,1.116934,1.163824,1.145656,1.080544,1.020218,1.072953,1.099454,1.252219,1.574613,1.52908,1.69319,1.693421,1.615069,1.582692,1.553426,1.446235,1.30163,1.193584
150.4367,1.164027,1.14875,1.270526,1.139631,1.287928,1.351116,1.176408,1.105517,1.133032,1.179944,1.113728,1.215927,1.292378,1.207251,1.186545,1.088167,1.091221,1.103491,1.116934,1.163824,1.145656,1.080544,1.020218,1.072953,1.099454,1.252219,1.574613,1.52908,1.69319,1.693421,1.615069,1.582692,1.553426,1.446235,1.30163,1.193584
150.4747,1.068269,1.114915,1.218559,1.235462,1.236377,1.169893,1.088554,1.079481,1.106003,1.097587,1.135873,1.199344,1.202069,1.183931,1.171762,1.164963,1.103893,1.082151,1.133166,1.184188,1.17166,1.103188,1.01426,1.164597,1.289967,1.516792,1.675099,1.623541,1.689408,1.508744,1.464813,1.530024,1.498344,1.334145,1.199001,1.228886
150.5129,1.068269,1.114915,1.218559,1.235462,1.236377,1.169893,1.088554,1.079481,1.106003,1.097587,1.135873,1.199344,1.202069,1.183931,1.171762,1.164963,1.103893,1.082151,1.133166,1.184188,1.17166,1.103188,1.01426,1.164597,1.289967,1.516792,1.675099,1.623541,1.689408,1.508744,1.464813,1.530024,1.498344,1.334145,1.199001,1.228886
150.5509,0.946073,1.224682,1.145101,1.116016,1.143096,1.213966,1.132446,0.996,0.999639,1.099093,1.144763,1.164558,1.187155,1.114116,1.050888,1.066863,1.096273,1.166536,1.174584,1.177021,1.189162,1.03912,0.922746,1.169122,1.449169,1.63479,1.626284,1.642393,1.619513,1.570753,1.568019,1.670834,1.658969,1.547758,1.35656,1.057859
150.5891,0.946073,1.224682,1.145101,1.116016,1.143096,1.213966,1.132446,0.996,0.999639,1.099093,1.144763,1.164558,1.187155,1.114116,1.050888,1.066863,1.096273,1.166536,1.174584,1.177021,1.189162,1.03912,0.922746,1.169122,1.449169,1.63479,1.626284,1.642393,1.619513,1.570753,1.568019,1.670834,1.658969,1.547758,1.35656,1.057859
150.6272,0.946073,1.224682,1.145101,1.116016,1.143096,1.213966,1.132446,0.996,0.999639,1.099093,1.144763,1.164558,1.187155,1.114116,1.050888,1.066863,1.096273,1.166536,1.174584,1.177021,1.189162,1.03912,0.922746,1.169122,1.449169,1.63479,1.626284,1.642393,1.619513,1.570753,1.568019,1.670834,1.658969,1.547758,1.35656,1.057859
150.6653,1.007202,1.133249,1.113045,1.19487,1.1221,1.074606,1.148632,0.956765,1.003322,1.02079,1.160205,1.135469,1.115753,1.095777,1.0717,1.121413,1.15599,1.163124,1.215323,1.229643,1.145787,1.015832,1.029652,1.17344,1.356699,1.400135,1.389224,1.436945,1.4416,1.366549,1.432942,1.458576,1.359517,1.266549,1.112628,0.934777
150.7034,1.007202,1.133249,1.113045,1.19487,1.1221,1.074606,1.148632,0.956765,1.003322,1.02079,1.160205,1.135469,1.115753,1.095777,1.0717,1.121413,1.15599,1.163124,1.215323,1.229643,1.145787,1.015832,1.029652,1.17344,1.356699,1.400135,1.389224,1.436945,1.4416,1.366549,1.432942,1.458576,1.359517,1.266549,1.112628,0.934777
150.7415,1.240941,1.320034,1.275822,1.28413,1.352041,1.176191,1.193107,1.055261,1.066506,1.10296,1.128708,1.238407,1.21157,1.191591,1.206717,1.138842,1.125834,1.091369,1.212158,1.288874,1.207025,1.023514,1.034203,1.14935,1.267333,1.296891,1.406581,1.389022,1.455157,1.420018,1.32983,1.335207,1.240978,1.078852,1.058016,1.100527
150.7796,1.240941,1.320034,1.275822,1.28413,1.352041,1.176191,1.193107,1.055261,1.066506,1.10296,1.128708,1.238407,1.21157,1.191591,1.206717,1.138842,1.125834,1.091369,1.212158,1.288874,1.207025,1.023514,1.034203,1.14935,1.267333,1.296891,1.406581,1.389022,1.455157,1.420018,1.32983,1.335207,1.240978,1.078852,1.058016,1.100527
150.8177,1.094082,1.256085,1.214992,1.237177,1.10948,1.218343,1.172214,1.00733,1.019127,1.08027,1.18307,1.166606,1.216427,1.139551,1.161175,1.19007,1.233265,1.138681,1.285852,1.356632,1.399209,1.199967,1.178608,1.311787,1.376369,1.40861,1.481295,1.417223,1.536309,1.450722,1.364932,1.334478,1.23056,1.025901,0.96906,0.943588
150.8558,1.094082,1.256085,1.214992,1.237177,1.10948,1.218343,1.172214,1.00733,1.019127,1.08027,1.18307,1.166606,1.216427,1.139551,1.161175,1.19007,1.233265,1.138681,1.285852,1.356632,1.399209,1.199967,1.178608,1.311787,1.376369,1.40861,1.481295,1.417223,1.536309,1.450722,1.364932,1.334478,1.23056,1.025901,0.96906,0.943588
150.8938,1.094082,1.256085,1.214992,1.237177,1.10948,1.218343,1.172214,1.00733,1.019127,1.08027,1.18307,1.166606,1.216427,1.139551,1.161175,1.19007,1.233265,1.138681,1.285852,1.356632,1.399209,1.199967,1.178608,1.311787,1.376369,1.40861,1.481295,1.417223,1.536309,1.450722,1.364932,1.334478,1.23056,1.025901,0.96906,0.943588
150.932,1.110414,1.13019,1.187252,1.188666,1.146304,1.152846,1.107095,1.062434,1.06277,1.1298,1.142166,1.219674,1.212451,1.180984,1.135858,1.074577,1.139559,1.209836,1.238435,1.288285,1.323442,1.123798,1.039882,1.168638,1.274374,1.227546,1.414222,1.577976,1.659765,1.67596,1.520669,1.430935,1.120328,0.97243,0.927973,0.856478
150.97,1.110414,1.13019,1.187252,1.188666,1.146304,1.152846,1.107095,1.062434,1.06277,1.1298,1.142166,1.219674,1.212451,1.180984,1.135858,1.074577,1.139559,1.209836,1.238435,1.288285,1.323442,1.123798,1.039882,1.168638,1.274374,1.227546,1.414222,1.577976,1.659765,1.67596,1.520669,1.430935,1.120328,0.97243,0.927973,0.856478
151.0082,1.172196,1.135656,1.128058,1.21909,1.201953,1.154594,1.105493,1.028065,1.035169,1.087874,1.110939,1.14515,1.18673,1.125226,1.124895,1.066917,1.155543,1.236803,1.301828,1.27407,1.298663,1.1053,1.042835,1.154611,1.308992,1.233733,1.261483,1.402274,1.609364,1.574894,1.525361,1.541495,1.225423,0.94934,0.886686,0.929487
151.0463,1.172196,1.135656,1.128058,1.21909,1.201953,1.154594,1.105493,1.028065,1.035169,1.087874,1.110939,1.14515,1.18673,1.125226,1.124895,1.066917,1.155543,1.236803,1.301828,1.27407,1.298663,1.1053,1.042835,1.154611,1.308992,1.233733,1.261483,1.402274,1.609364,1.574894,1.525361,1.541495,1.225423,0.94934,0.886686,0.929487
151.0844,1.172196,1.135656,1.128058,1.21909,1.201953,1.154594,1.105493,1.028065,1.035169,1.087874,1.110939,1.14515,1.18673,1.125226,1.124895,1.066917,1.155543,1.236803,1.301828,1.27407,1.298663,1.1053,1.042835,1.154611,1.308992,1.233733,1.261483,1.402274,1.609364,1.574894,1.525361,1.541495,1.225423,0.94934,0.886686,0.929487
151.1225,1.013322,1.055942,1.138768,1.158629,1.191589,1.172214,1.106733,0.988875,1.058063,1.103852,1.134207,1.191587,1.142117,1.062833,1.179332,1.2077,1.231463,1.265621,1.318472,1.334266,1.355644,1.130353,1.071842,1.21794,1.342911,1.376353,1.489716,1.565454,1.673716,1.400005,1.283152,1.317943,1.1178,1.00588,1.004898,1.021215
151.1606,1.013322,1.055942,1.138768,1.158629,1.191589,1.172214,1.106733,0.988875,1.058063,1.103852,1.134207,1.191587,1.142117,1.062833,1.179332,1.2077,1.231463,1.265621,1.318472,1.334266,1.355644,1.130353,1.071842,1.21794,1.342911,1.376353,1.489716,1.565454,1.673716,1.400005,1.283152,1.317943,1.1178,1.00588,1.004898,1.021215
151.1987,1.096595,1.157422,1.186086,1.27415,1.253264,1.260906,1.237968,1.082084,1.109546,1.160464,1.208055,1.228732,1.276106,1.230688,1.262598,1.19165,1.204531,1.282821,1.273786,1.28038,1.301744,0.995614,1.068998,1.078687,1.360314,1.47389,1.608954,1.658736,1.733852,1.694171,1.494653,1.343814,1.251286,1.124487,1.180056,1.095657
151.2368,1.096595,1.157422,1.186086,1.27415,1.253264,1.260906,1.237968,1.082084,1.109546,1.160464,1.208055,1.228732,1.276106,1.230688,1.262598,1.19165,1.204531,1.282821,1.273786,1.28038,1.301744,0.995614,1.068998,1.078687,1.360314,1.47389,1.608954,1.658736,1.733852,1.694171,1.494653,1.343814,1.251286,1.124487,1.180056,1.095657
151.2749,1.096595,1.157422,1.186086,1.27415,1.253264,1.260906,1.237968,1.082084,1.109546,1.160464,1.208055,1.228732,1.276106,1.230688,1.262598,1.19165,1.204531,1.282821,1.273786,1.28038,1.301744,0.995614,1.068998,1.078687,1.360314,1.47389,1.608954,1.658736,1.733852,1.694171,1.494653,1.343814,1.251286,1.124487,1.180056,1.095657
151.313,1.03842,1.185793,1.232938,1.194118,1.211962,1.186525,1.187841,1.103069,1.033804,1.163537,1.188569,1.228529,1.253325,1.196054,1.219559,1.166893,1.172156,1.238566,1.285603,1.322087,1.285017,1.066255,1.062062,1.144508,1.376797,1.455975,1.523995,1.633156,1.579102,1.44337,1.300127,1.196597,1.112458,1.070145,1.033403,1.010417
151.3511,1.03842,1.185793,1.232938,1.194118,1.211962,1.186525,1.187841,1.103069,1.033804,1.163537,1.188569,1.228529,1.253325,1.196054,1.219559,1.166893,1.172156,1.238566,1.285603,1.322087,1.285017,1.066255,1.062062,1.144508,1.376797,1.455975,1.523995,1.633156,1.579102,1.44337,1.300127,1.196597,1.112458,1.070145,1.033403,1.010417
151.3891,1.09189,1.140602,1.190707,1.178618,1.141195,1.196559,1.196336,1.064652,1.089732,1.071349,1.125943,1.263297,1.320044,1.261532,1.248327,1.145424,1.137326,1.159829,1.153828,1.136436,1.130864,1.000617,1.086162,1.420648,1.592896,1.753744,1.226696,1.048185,1.055718,1.337155,1.377074,1.332067,1.176775,1.010273,1.099355,1.121997
151.4273,1.09189,1.140602,1.190707,1.178618,1.141195,1.196559,1.196336,1.064652,1.089732,1.071349,1.125943,1.263297,1.320044,1.261532,1.248327,1.145424,1.137326,1.159829,1.153828,1.136436,1.130864,1.000617,1.086162,1.420648,1.592896,1.753744,1.226696,1.048185,1.055718,1.337155,1.377074,1.332067,1.176775,1.010273,1.099355,1.121997
151.4653,1.09189,1.140602,1.190707,1.178618,1.141195,1.196559,1.196336,1.064652,1.089732,1.071349,1.125943,1.263297,1.320044,1.261532,1.248327,1.145424,1.137326,1.159829,1.153828,1.136436,1.130864,1.000617,1.086162,1.420648,1.592896,1.753744,1.226696,1.048185,1.055718,1.337155,1.377074,1.332067,1.176775,1.010273,1.099355,1.121997
151.5035,1.036992,1.088091,1.022269,1.085938,1.057411,1.090501,1.113932,0.981976,1.013857,0.961814,1.023712,1.17509,1.259602,1.201473,1.19686,1.133656,1.342379,1.12143,1.112594,1.136944,1.095279,0.970659,1.04809,1.282814,1.540902,1.677507,1.168206,0.918891,0.945643,1.173935,1.184018,1.16847,1.03258,0.95791,1.055709,1.024493
151.5416,1.036992,1.088091,1.022269,1.085938,1.057411,1.090501,1.113932,0.981976,1.013857,0.961814,1.023712,1.17509,1.259602,1.201473,1.19686,1.133656,1.342379,1.12143,1.112594,1.136944,1.095279,0.970659,1.04809,1.282814,1.540902,1.677507,1.168206,0.918891,0.945643,1.173935,1.184018,1.16847,1.03258,0.95791,1.055709,1.024493
151.5797,1.027463,1.216681,1.246923,1.207782,1.160745,1.206744,1.290211,1.163872,1.071401,1.102646,1.161029,1.216561,1.327634,1.286876,1.214141,1.10689,1.099034,1.216127,1.294059,1.296026,1.208959,1.033658,1.033019,1.336994,1.538617,1.703956,1.495045,1.15789,1.157893,1.479855,1.503579,1.350614,1.12905,1.035027,1.064893,1.05487
151.6178,1.027463,1.216681,1.246923,1.207782,1.160745,1.206744,1.290211,1.163872,1.071401,1.102646,1.161029,1.216561,1.327634,1.286876,1.214141,1.10689,1.099034,1.216127,1.294059,1.296026,1.208959,1.033658,1.033019,1.336994,1.538617,1.703956,1.495045,1.15789,1.157893,1.479855,1.503579,1.350614,1.12905,1.035027,1.064893,1.05487
151.6559,1.027463,1.216681,1.246923,1.207782,1.160745,1.206744,1.290211,1.163872,1.071401,1.102646,1.161029,1.216561,1.327634,1.286876,1.214141,1.10689,1.099034,1.216127,1.294059,1.296026,1.208959,1.033658,1.033019,1.336994,1.538617,1.703956,1.495045,1.15789,1.157893,1.479855,1.503579,1.350614,1.12905,1.035027,1.064893,1.05487
